word	female	male	total	skewness	pct_f	pct_m	chi2	p	pmi_f	pmi_m
zaina	4	0	4	1.0	0.025	0.0	12.232631274402536	0.000469609244103002	2.394033895367782	-inf
esposo	3	0	3	1.0	0.01875	0.0	8.082264123587791	0.0044700562833325875	2.394033895367782	-inf
mister	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
terreno	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
fabiana	52	0	52	1.0	0.325	0.0	230.34228696272547	5.0199078283008445e-52	2.394033895367782	-inf
filha	41	8	49	0.91233176945995	0.25625	0.011747430249632892	136.7381115346376	1.375851598260855e-31	2.1368760558706574	-2.3102588418721353
lacuna	12	0	12	1.0	0.075	0.0	46.61917968503214	8.62122990291405e-12	2.394033895367782	-inf
formação	12	0	12	1.0	0.075	0.0	46.61917968503214	8.62122990291405e-12	2.394033895367782	-inf
patrícia	28	1	29	0.9833576034949031	0.175	0.0014684287812041115	112.02920345932976	3.520856350224519e-26	2.3434078222978143	-4.553529992884499
advogado	8	9	17	0.5818815331010453	0.05	0.013215859030837005	7.091475186935605	0.007745146827235208	1.3065710541174422	-0.6130868375649543
protagonista	4	0	4	1.0	0.025	0.0	12.232631274402536	0.000469609244103002	2.394033895367782	-inf
argumento	4	4	8	0.619500594530321	0.025	0.005873715124816446	3.2050847903175588	0.07340970358263582	1.3940338953677818	-0.6955489977569271
afeto	4	0	4	1.0	0.025	0.0	12.232631274402536	0.000469609244103002	2.394033895367782	-inf
carol	14	7	21	0.7897503285151117	0.0875	0.010279001468428781	28.639782317504874	8.717274649784282e-08	1.8090713946466257	-1.2805114984780832
exemplo	4	2	6	0.7897503285151118	0.025	0.002936857562408223	6.061157718062407	0.013818706563698773	1.8090713946466257	-1.2805114984780834
bacharel	2	1	3	0.7897503285151118	0.0125	0.0014684287812041115	1.875087732815178	0.1708935108822436	1.8090713946466257	-1.2805114984780834
cuidado	2	1	3	0.7897503285151118	0.0125	0.0014684287812041115	1.875087732815178	0.1708935108822436	1.8090713946466257	-1.2805114984780834
volição	2	1	3	0.7897503285151118	0.0125	0.0014684287812041115	1.875087732815178	0.1708935108822436	1.8090713946466257	-1.2805114984780834
sereia	11	1	12	0.9581754019082473	0.06875	0.0014684287812041115	37.05203513875124	1.1501847103490344e-09	2.268503013283923	-3.280511498478084
maria	14	0	14	1.0	0.0875	0.0	55.36888167271547	9.990558063221627e-14	2.394033895367782	-inf
ver	5	3	8	0.752895752895753	0.03125	0.004405286343612335	7.265006126693517	0.007031102902913063	1.7159619902551446	-1.1105864970357706
bruxa	6	0	6	1.0	0.0375	0.0	20.699393614111724	5.373301534703215e-06	2.394033895367782	-inf
morte	5	0	5	1.0	0.03125	0.0	16.44734437959323	5.002020277972814e-05	2.394033895367782	-inf
jair	6	17	23	0.20070526006464884	0.0375	0.024963289280469897	0.3667505956808881	0.5447808214838106	0.45543444003192524	-0.1316481125636003
jéssica	6	10	16	0.4372142103411889	0.0375	0.014684287812041116	2.494625564740188	0.11423554220596124	0.9789963960889383	-0.37362090286956456
deixar	2	1	3	0.7897503285151118	0.0125	0.0014684287812041115	1.875087732815178	0.1708935108822436	1.8090713946466257	-1.2805114984780834
primogênita	4	2	6	0.7897503285151118	0.025	0.002936857562408223	6.061157718062407	0.013818706563698773	1.8090713946466257	-1.2805114984780834
filme	2	1	3	0.7897503285151118	0.0125	0.0014684287812041115	1.875087732815178	0.1708935108822436	1.8090713946466257	-1.2805114984780834
voltar	13	0	13	1.0	0.08125	0.0	50.98799233618541	9.293273266621036e-13	2.394033895367782	-inf
deus	13	0	13	1.0	0.08125	0.0	50.98799233618541	9.293273266621036e-13	2.394033895367782	-inf
brigitte	3	1	4	0.8547435315478892	0.01875	0.0014684287812041115	4.931002258153332	0.026379013764342207	1.9789963960889385	-1.6955489977569271
haver	2	2	4	0.619500594530321	0.0125	0.002936857562408223	0.8904831742809612	0.34534640585728227	1.3940338953677818	-0.6955489977569271
criança	22	6	28	0.8795634173880315	0.1375	0.00881057268722467	62.726916035505624	2.3744835889704186e-15	2.046110591947475	-1.917941419093375
segmento	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
sala	3	3	6	0.619500594530321	0.01875	0.004405286343612335	2.0109607441687842	0.15616639499952883	1.3940338953677818	-0.6955489977569269
projeção	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
desenrolar	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
trama	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
tela	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
cena	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
cotidiano	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
processo	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
mostrar	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
realidade	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
mãe	8	59	67	-0.2681354110693175	0.05	0.08663729809104258	1.8985168096008291	0.16824442921509222	-0.6720552950899906	0.12100486114714187
figura	4	26	30	-0.20859965136548514	0.025	0.0381791483113069	0.3271497914482581	0.5673422335917205	-0.5128567002407367	0.0980001247756466
mulher	4	40	44	-0.40289346777729057	0.025	0.05873715124816446	2.3326699929527526	0.12668441945932557	-1.0653977232695155	0.16694747849313807
necessidade	2	27	29	-0.5205913410770856	0.0125	0.039647577092511016	2.1105078698604998	0.14629075975421021	-1.46394709975979	0.20135750927896956
avó	15	0	15	1.0	0.09375	0.0	59.76158894323647	1.0707282049549607e-14	2.394033895367782	-inf
tia	14	13	27	0.6418116066815912	0.0875	0.01908957415565345	17.373355873331782	3.0710099013194795e-05	1.4465013152619175	-0.7499967817793036
filho	2	19	21	-0.3811903680145388	0.0125	0.027900146842878122	0.7087804687513325	0.3998489642147667	-0.9982835274109788	0.16006109290789836
compra	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
imperatriz	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
rua	4	3	7	0.700374531835206	0.025	0.004405286343612335	4.3961889051534095	0.03601933752184391	1.5866789733101778	-0.9179414190933748
nova	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
ensurdecer	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
inquieto	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
ruído	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
solteirono	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
apaixonar	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
juliana	6	2	8	0.8547435315478892	0.0375	0.002936857562408223	12.963312225013903	0.00031765469414847926	1.9789963960889385	-1.6955489977569271
amigo	5	48	53	-0.3856562922868742	0.03125	0.07048458149779736	2.745762150772183	0.09751257240583973	-1.011958464308055	0.16149304840102996
enredo	2	4	6	0.3606393606393607	0.0125	0.005873715124816446	0.14004441969585063	0.7082368571016491	0.8090713946466255	-0.28051149847808343
fazer	2	4	6	0.3606393606393607	0.0125	0.005873715124816446	0.14004441969585063	0.7082368571016491	0.8090713946466255	-0.28051149847808343
moça	4	15	19	0.06323185011709602	0.025	0.022026431718061675	0.0	1.0	0.14610638192419617	-0.03658591559199397
falar	1	1	2	0.619500594530321	0.00625	0.0014684287812041115	0.046458915552656015	0.8293437543031312	1.3940338953677818	-0.6955489977569271
dona	6	0	6	1.0	0.0375	0.0	20.699393614111724	5.373301534703215e-06	2.394033895367782	-inf
destino	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
acompanhar	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
dupla	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
voar	1	1	2	0.619500594530321	0.00625	0.0014684287812041115	0.046458915552656015	0.8293437543031312	1.3940338953677818	-0.6955489977569271
fêmea	3	0	3	1.0	0.01875	0.0	8.082264123587791	0.0044700562833325875	2.394033895367782	-inf
frente	2	4	6	0.3606393606393607	0.0125	0.005873715124816446	0.14004441969585063	0.7082368571016491	0.8090713946466255	-0.28051149847808343
levantar se	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
senhora	4	32	36	-0.3054563997960224	0.025	0.04698972099853157	1.0394044889970446	0.3079600124566372	-0.7758911060745307	0.1345260008007606
quarentona	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
falava	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
moradora	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
ganhar	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
dolores	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
saber	2	1	3	0.7897503285151118	0.0125	0.0014684287812041115	1.875087732815178	0.1708935108822436	1.8090713946466257	-1.2805114984780834
mês	3	2	5	0.729157850190436	0.01875	0.002936857562408223	3.132622647725516	0.07674019364543248	1.6570683012015757	-1.0174770926442895
noiva	3	0	3	1.0	0.01875	0.0	8.082264123587791	0.0044700562833325875	2.394033895367782	-inf
crescer	3	0	3	1.0	0.01875	0.0	8.082264123587791	0.0044700562833325875	2.394033895367782	-inf
família	6	1	7	0.9246349505416864	0.0375	0.0014684287812041115	16.246684748252374	5.5606810847772195e-05	2.1716414740313343	-2.502903919814531
cláudio	3	13	16	-0.008974048023284014	0.01875	0.01908957415565345	0.0	1.0	-0.021003603911061697	0.004890720384165135
pedir	3	0	3	1.0	0.01875	0.0	8.082264123587791	0.0044700562833325875	2.394033895367782	-inf
telefonista	9	2	11	0.9007598077221274	0.05625	0.002936857562408223	24.546744268071482	7.252878573189081e-07	2.104527278172797	-2.1549806163942247
instituição	3	2	5	0.729157850190436	0.01875	0.002936857562408223	3.132622647725516	0.07674019364543248	1.6570683012015757	-1.0174770926442895
adiantar	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
mantenedora	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
ano	1	6	7	-0.17001828153564902	0.00625	0.00881057268722467	0.0	1.0	-0.41332102668982246	0.08205858090662521
boneca	3	0	3	1.0	0.01875	0.0	8.082264123587791	0.0044700562833325875	2.394033895367782	-inf
infância	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
enlaçar	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
namorada	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
trazer	3	2	5	0.729157850190436	0.01875	0.002936857562408223	3.132622647725516	0.07674019364543248	1.6570683012015757	-1.0174770926442895
menino	15	16	31	0.5992172211350293	0.09375	0.023494860499265784	16.087895272639596	6.046931768661666e-05	1.3467281805894253	-0.6497453081438023
menina	6	7	13	0.5697272378025354	0.0375	0.010279001468428781	4.646237598238008	0.031121688778816704	1.278556677947846	-0.5886337938404149
recife	3	1	4	0.8547435315478892	0.01875	0.0014684287812041115	4.931002258153332	0.026379013764342207	1.9789963960889385	-1.6955489977569271
grupo	3	0	3	1.0	0.01875	0.0	8.082264123587791	0.0044700562833325875	2.394033895367782	-inf
batir	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
molecada	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
superar	1	1	2	0.619500594530321	0.00625	0.0014684287812041115	0.046458915552656015	0.8293437543031312	1.3940338953677818	-0.6955489977569271
aurora	3	3	6	0.619500594530321	0.01875	0.004405286343612335	2.0109607441687842	0.15616639499952883	1.3940338953677818	-0.6955489977569269
altura	2	2	4	0.619500594530321	0.0125	0.002936857562408223	0.8904831742809612	0.34534640585728227	1.3940338953677818	-0.6955489977569271
prédio	2	2	4	0.619500594530321	0.0125	0.002936857562408223	0.8904831742809612	0.34534640585728227	1.3940338953677818	-0.6955489977569271
cumplicidade	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
virgínia	3	0	3	1.0	0.01875	0.0	8.082264123587791	0.0044700562833325875	2.394033895367782	-inf
carne	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
conhecer	1	3	4	0.17312661498708007	0.00625	0.004405286343612335	0.0	1.0	0.39403389536778183	-0.1105864970357707
petisqueira	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
delícia	2	2	4	0.619500594530321	0.0125	0.002936857562408223	0.8904831742809612	0.34534640585728227	1.3940338953677818	-0.6955489977569271
criançada	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
encantar se	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
colombino	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
moradia	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
musa	2	9	11	-0.027837259100642383	0.0125	0.013215859030837005	0.0	1.0	-0.06539772326951553	0.014944385048088156
caminhos	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
lili	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
reinar	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
majestade	3	0	3	1.0	0.01875	0.0	8.082264123587791	0.0044700562833325875	2.394033895367782	-inf
recordação	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
fã	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
fátima	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
cultivar	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
zefinha	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
planta	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
vir	1	1	2	0.619500594530321	0.00625	0.0014684287812041115	0.046458915552656015	0.8293437543031312	1.3940338953677818	-0.6955489977569271
parker	5	0	5	1.0	0.03125	0.0	16.44734437959323	5.002020277972814e-05	2.394033895367782	-inf
compactor	4	0	4	1.0	0.025	0.0	12.232631274402536	0.000469609244103002	2.394033895367782	-inf
calango	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
conversa	11	5	16	0.8070196598721505	0.06875	0.007342143906020558	22.99107691747458	1.627550762613305e-06	1.8534655140050793	-1.3736209028695647
patroa	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
impossível	1	10	11	-0.40289346777729057	0.00625	0.014684287812041116	0.21008180926549624	0.6467032903087209	-1.0653977232695155	0.16694747849313807
ode	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
gordinha	3	0	3	1.0	0.01875	0.0	8.082264123587791	0.0044700562833325875	2.394033895367782	-inf
juntar	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
magrela	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
arranha-céu	2	1	3	0.7897503285151118	0.0125	0.0014684287812041115	1.875087732815178	0.1708935108822436	1.8090713946466257	-1.2805114984780834
pracinha	5	1	6	0.9102384291725105	0.03125	0.0014684287812041115	12.290635341376719	0.0004552367376120633	2.130999489533988	-2.2805114984780834
edifício	1	4	5	0.03103709311127939	0.00625	0.005873715124816446	0.0	1.0	0.07210580048041927	-0.017477092644289507
esconder	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
gordota	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
pousada	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
encheu	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
rapaz	5	6	11	0.5601374570446735	0.03125	0.00881057268722467	3.4649237822837198	0.06268339631708772	1.256530371617847	-0.570018115673068
brilho	1	3	4	0.17312661498708007	0.00625	0.004405286343612335	0.0	1.0	0.39403389536778183	-0.1105864970357707
cantar	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
eliane	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
homem	3	7	10	0.29181157129307617	0.01875	0.010279001468428781	0.23453086732056802	0.6281844212935439	0.6570683012015756	-0.2101221705866853
fiar	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
prostituta	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
acrescentar	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
ana	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
carolina	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
catarina	18	0	18	1.0	0.1125	0.0	73.00902436929253	1.2905837901219311e-17	2.394033895367782	-inf
karina	11	0	11	1.0	0.06875	0.0	42.262810734578274	7.979559467345854e-11	2.394033895367782	-inf
agarrar se	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
permissão	3	0	3	1.0	0.01875	0.0	8.082264123587791	0.0044700562833325875	2.394033895367782	-inf
edir	7	0	7	1.0	0.04375	0.0	24.977224564354177	5.801155419153871e-07	2.394033895367782	-inf
amélia	6	0	6	1.0	0.0375	0.0	20.699393614111724	5.373301534703215e-06	2.394033895367782	-inf
doutoro	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
préstimo	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
colombiana	3	0	3	1.0	0.01875	0.0	8.082264123587791	0.0044700562833325875	2.394033895367782	-inf
imigrante	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
maysa	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
marca	4	2	6	0.7897503285151118	0.025	0.002936857562408223	6.061157718062407	0.013818706563698773	1.8090713946466257	-1.2805114984780834
lorenzetti	3	0	3	1.0	0.01875	0.0	8.082264123587791	0.0044700562833325875	2.394033895367782	-inf
chuveiro	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
temor	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
vento	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
passar	1	1	2	0.619500594530321	0.00625	0.0014684287812041115	0.046458915552656015	0.8293437543031312	1.3940338953677818	-0.6955489977569271
lavadeira	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
engomadeira	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
skoda	5	0	5	1.0	0.03125	0.0	16.44734437959323	5.002020277972814e-05	2.394033895367782	-inf
geladeira	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
carro	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
professora	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
verificar	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
máquina	1	2	3	0.3606393606393607	0.00625	0.002936857562408223	0.0	1.0	0.8090713946466255	-0.28051149847808343
tigre	4	0	4	1.0	0.025	0.0	12.232631274402536	0.000469609244103002	2.394033895367782	-inf
sertão	4	0	4	1.0	0.025	0.0	12.232631274402536	0.000469609244103002	2.394033895367782	-inf
recomendar	3	0	3	1.0	0.01875	0.0	8.082264123587791	0.0044700562833325875	2.394033895367782	-inf
bernarda	9	0	9	1.0	0.05625	0.0	33.589773571941734	6.80495570797179e-09	2.394033895367782	-inf
soledade	6	0	6	1.0	0.0375	0.0	20.699393614111724	5.373301534703215e-06	2.394033895367782	-inf
inês	8	0	8	1.0	0.05	0.0	29.275078707487946	6.279817127419816e-08	2.394033895367782	-inf
prenome	4	0	4	1.0	0.025	0.0	12.232631274402536	0.000469609244103002	2.394033895367782	-inf
esquecer	1	0	1	0.0	0.0	0.0	0.0	0.0	2.394033895367782	-inf
gabriela	8	0	8	1.0	0.05	0.0	29.275078707487946	6.279817127419816e-08	2.394033895367782	-inf
viúva	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
coronel	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
pedro	1	4	5	0.03103709311127939	0.00625	0.005873715124816446	0.0	1.0	0.07210580048041927	-0.017477092644289507
chefe	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
presidente	4	3	7	0.700374531835206	0.025	0.004405286343612335	4.3961889051534095	0.03601933752184391	1.5866789733101778	-0.9179414190933748
academia	2	0	2	1.0	0.0125	0.0	4.077346249523065	0.043461867272583686	2.394033895367782	-inf
tempo	0	119	119	-1.0	0.0	0.17474302496328928	31.14445755622575	2.3952227747219787e-08	-inf	0.30445100224307287
geraldo	0	84	84	-1.0	0.0	0.12334801762114538	20.57511861275885	5.733649246402232e-06	-inf	0.30445100224307314
fragmento	0	107	107	-1.0	0.0	0.15712187958883994	27.406652919083445	1.6486308614781684e-07	-inf	0.30445100224307287
memória	0	56	56	-1.0	0.0	0.08223201174743025	12.803718085693392	0.0003459311670199707	-inf	0.30445100224307287
meu	0	40	40	-1.0	0.0	0.05873715124816446	8.61323178254891	0.003337296209584927	-inf	0.30445100224307314
gonzalo	0	7	7	-1.0	0.0	0.010279001468428781	0.6469046132665924	0.42122153981261423	-inf	0.30445100224307287
romero	0	4	4	-1.0	0.0	0.005873715124816446	0.1110740227854269	0.738924673793631	-inf	0.30445100224307287
genro	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
pai	0	81	81	-1.0	0.0	0.11894273127753303	19.714725278802586	8.990592300969307e-06	-inf	0.30445100224307314
nilo	0	10	10	-1.0	0.0	0.014684287812041116	1.2921822405046905	0.2556461807086502	-inf	0.30445100224307314
humor	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
precisão	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
costume	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
dizer	0	5	5	-1.0	0.0	0.007342143906020558	0.26593541690818434	0.6060714542353747	-inf	0.30445100224307314
ariano	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
flor	0	6	6	-1.0	0.0	0.00881057268722467	0.44840874464360553	0.5030915863515149	-inf	0.30445100224307314
vida	0	6	6	-1.0	0.0	0.00881057268722467	0.44840874464360553	0.5030915863515149	-inf	0.30445100224307314
mão	0	5	5	-1.0	0.0	0.007342143906020558	0.26593541690818434	0.6060714542353747	-inf	0.30445100224307314
cirurgia	0	2	2	-1.0	0.0	0.002936857562408223	0.0	1.0	-inf	0.30445100224307287
